RESDATE,RESCOL,BIDCITY,MONTH,PSTALP,BSTATUS,FAILMON,PO_COST,COST21,COST22,BSTATDT,COST20,TERMDATE,BIDNAME,RESTYPE_II,FAILDATE,RESTYPE1,CHCLASS1,FSL_PROG,BRCERT,CERT,BRDOCKET,COST07,COST08,COST09,L_REPDTE,FRAUD,COST03,COST04,COST05,COST06,RSSDID,COMMENTS,BIDCERT,COSTMOSTRECENTASOF,QBRASSET,URL,RESLOS,MONTHTXT,QBFASSET,QBFEQ,TXHC,QBREQ,COST00,COST01,BIDDOCK,COST02,COST18,COST19,RESCOST,ATFIN,COST14,COST15,COST16,COST17,CITY,R_UPDATE,FAILTXT,COST10,COST98,COST11,COST99,COST12,COST13,COST95,DAY,COST96,COST97,QBFDEP,CLOSCD,FIN2,RESEQ,RESTYPE,CITYST,RESDEP,RESPUT,PTRDATE,COSTMOSTRECENT,FAILDAY,INCTDT,TERMI,FAILYR,DOCKET,RESABAL,RESTYPE_OLD,BANKNO,RESPASS,SAVR,NAME,LOSSSHARE,FAILQTR,BRDATE,BIDSTATE,CROSSS,OBA,COST,UNINSDEP,RESASSET,CHCLASS,FUND,RESADJ,FIN,QBRDEP,CROSS,ID
31840,3852,CHARLES CITY,,IA,I,3,,1418,1418,32843,1418,32599,FIRST SECURITY BANK&TRUS,,3/4/1987,PA,NM,,,9101.0,,1418,1418,1418,31777,,1418,1418,1418,1418,112547,,1852,45046,15754,na,1849,,15754.0,415,0,415,1418,1418,,1418,1418,1418,,,1418,1418,1418,1418,ROCKFORD,45046,,1418,1418,1418,1418,1418,1418,1418.307,,1418.307,1418,15205.0,PASAN,2653,10/19/1900,FAILURE,"ROCKFORD, IA",14338.34894,-32,,1418,,31840,T,1987,,0,,,10778.86133,BIF,THE FIRST STATE BANK,0,1,,IA,,0,1418.0,,15242.79024,NM,1,0,2653,15205,0,1376
31835,4139,CANTON,,IL,I,2,,4167,4167,32843,4167,32540,NATIONAL BANK OF CANTON,,2/27/1987,PA,NM,,,3695.0,,4167,4167,4167,31777,,4167,4167,4167,4167,361738,,3612,45046,15254,na,3982,,15254.0,209,0,209,4167,4167,,4167,4167,4167,,,4167,4167,4167,4167,LEWISTOWN,45046,,4167,4167,4167,4167,4167,4167,4166.976,,4166.976,4167,14938.0,PASAN,2652,7/24/1900,FAILURE,"LEWISTOWN, IL",13647.0546,0,,4167,,31835,T,1987,,0,,,8875.77178,BIF,THE LEWISTOWN BANK,0,1,,IL,,0,4167.0,,13747.65553,NM,1,0,2652,14938,0,1373
31835,0,,,KS,,2,19789,22385,22385,,22385,,,,2/27/1987,IDT,SL,,,28129.0,,22385,22385,22385,31777,,22385,22385,22385,22385,666572,,,45046,82910,na,0,,82910.0,-12999,,-12999,22385,22385,,22385,22385,22385,17089,,22385,22385,22385,22385,BELOIT,,,22385,22385,22385,22385,22385,22385,22385.4,,22385.4,22385,89654.0,,,1/0/1900,FAILURE,"BELOIT, KS",0,0,,22385,,,,1987,945,0,,,0,FSLIC,FIRST FS&LA OF BELOIT,0,1,,,,0,22385.0,,0,SL,3,0,0,89654,,1374
32465,41454,OMAHA,,CO,I,2,131235,121663,121663,35977,121663,35704,COMMERCIAL FS&LA,,2/27/1987,IDT,SL,MCP-C,32524,30623.0,8382,121663,121663,121663,31777,,121663,121663,121663,121663,539078,,32524,45046,241648,na,68893,,241648.0,-5007,,-5007,121663,121663,8382,121663,121663,121663,131235,,121663,121663,121663,121663,ENGLEWOOD,45046,,121663,121663,121663,121663,121663,121663,123227.2243,,123521.3566,121663,203684.0,,7589,1/15/1900,FAILURE,"ENGLEWOOD, CO",0,0,,121663,,32465,T,1987,5648,0,,,0,FSLIC,KEY S&LA,0,1,31835,NE,,0,121663.0,,103757.44712,SL,3,6370,7589,203684,,1375
31834,3046,PLAINVIEW,,TX,I,2,,1246,1246,33573,1246,32813,HALE COUNTY STATE BANK,,2/26/1987,PA,NM,,,17947.0,,1246,1246,1246,31777,,1246,1246,1246,1246,349259,,14562,45046,9803,na,2296,,9803.0,109,0,109,1246,1246,,1246,1246,1246,,,1246,1246,1246,1246,HART,45046,,1246,1246,1246,1246,1246,1246,1246.3443,,1246.344,1246,9594.0,PASAN,2650,11/17/1900,FAILURE,"HART, TX",8652.37091,0,,1246,,31834,T,1987,,0,,,5156.30755,BIF,FARMERS STATE BANK,0,1,,TX,,0,1246.0,,9267.45135,NM,1,15,2650,9594,0,1370
31834,0,NATCHITOCHES,,LA,,2,,11,11,,11,,PEOPLES B&T NATCHITOCHES LA,,2/26/1987,A/A,NM,,,19331.0,,11,11,11,31777,,11,11,11,11,484637,,11789,45046,20598,na,0,,20598.0,-4241,0,-4241,11,11,,11,11,11,,1937,11,11,11,11,GLENMORA,,,11,11,11,11,11,11,10.634,,10.634,11,24660.0,,1937,1/0/1900,ASSISTANCE,"GLENMORA, LA",0,0,,11,,,,1987,,0,,,0,BIF,CENTRAL BANK & TRUST COMPANY,0,1,,LA,,2,11.0,,0,NM,1,0,1937,24660,0,1371
31834,2633,CROSBY,,TX,I,2,,2388,2388,33270,2388,32509,FIRST NB OF CROSBY,,2/26/1987,PA,N,,,24356.0,,2388,2388,2388,31777,,2388,2388,2388,2388,967859,,26910,45046,7797,na,3398,,7797.0,-249,0,-249,2388,2388,,2388,2388,2388,,,2388,2388,2388,2388,CROSBY,45046,,2388,2388,2388,2388,2388,2388,2387.6027,,2387.603,2388,8001.0,PANNN,2651,9/29/1900,FAILURE,"CROSBY, TX",7956.88947,0,,2388,,31834,T,1987,,0,,,5166.02165,BIF,FIRST NATIONAL BANK OF CROSBY,0,1,,TX,,0,2388.0,,8287.72495,N,1,22,2651,8001,0,1372
31833,0,TISHOMINGO,,OK,,2,,1057,1057,,1057,,FIRST AMERICAN NATIONAL BAN,,2/25/1987,A/A,N,,,24068.0,,1057,1057,1057,31777,,1057,1057,1057,1057,387653,,12288,45046,9696,na,0,,9696.0,-527,0,-527,1057,1057,,1057,1057,1057,,1936,1057,1057,1057,1057,DURANT,,,1057,1057,1057,1057,1057,1057,1056.556,,1056.556,1057,10167.0,,1936,1/0/1900,ASSISTANCE,"DURANT, OK",0,0,,1057,,,,1987,,0,,,0,BIF,AMERICAN NATIONAL BANK,0,1,,OK,,2,1057.0,,0,N,1,0,1936,10167,0,1369
31828,49678,,,TX,I,2,,16026,16026,35278,16026,35065,,,2/20/1987,PO,N,,,5579.0,,16026,16026,16026,31777,,16026,16026,16026,16026,616465,,,45046,70708,na,23366,,70708.0,-3008,0,-3008,16026,16026,,16026,16026,16026,,,16026,16026,16026,16026,WESLACO,45046,,16026,16026,16026,16026,16026,16026,16307.5084,,16025.537,16026,73170.0,PONNN,5815,1/9/1900,FAILURE,"WESLACO, TX",64546.56441,0,,16026,,31828,T,1987,,0,,,0,BIF,THE FIRST NATIONAL BANK OF WESLACO,0,1,,,,0,16026.0,,69142.66713,N,1,1469,5815,73170,0,1367
31828,10739,NEW ORLEANS,,LA,I,2,,12864,12864,33635,12864,33420,HIBERNIA NATIONAL BANK,,2/20/1987,PA,NM,,,19257.0,,12864,12864,12864,31777,,12864,12864,12864,12864,787730,,4297,45046,37978,na,12258,,37978.0,-1749,0,-1749,12864,12864,,12864,12864,12864,,,12864,12864,12864,12864,LAFAYETTE,45046,,12864,12864,12864,12864,12864,12864,12864.2,,12864.2,12864,38209.0,PASNN,2649,,FAILURE,"LAFAYETTE, LA",37033.97632,0,,12864,,31828,T,1987,,0,,,15788.20352,BIF,HUB CITY BANK & TRUST COMPANY,0,1,,LA,,0,12864.0,,34947.26331,NM,1,269,2649,38209,0,1368
31827,3916,ATMORE,,AL,I,2,,0,0,33635,0,33147,FIRST NB OF ATMORE,,2/19/1987,PA,NM,,,24990.0,,0,0,0,31777,,0,0,0,0,37631,,2779,45046,12365,na,2552,,12365.0,-161,0,-161,0,0,,0,0,0,,,0,0,0,0,ATMORE,45046,,0,0,0,0,0,0,0,,0,0,12392.0,PASNN,2648,5/22/1902,FAILURE,"ATMORE, AL",10907.51531,0,,0,,31827,T,1987,,0,,,8010.6875,BIF,FIRST STATE BANK OF ATMORE,0,1,,AL,,0,0.0,,10940.11447,NM,1,247,2648,12392,0,1366
31821,4885,CHILLICOTHE,,MO,I,2,,5492,5492,33147,5492,32509,CITIZENS BANK&TRUST CO,,2/13/1987,PA,NM,,,14742.0,,5492,5492,5492,31777,,5492,5492,5492,5492,628253,,4533,45046,14457,na,5160,,14457.0,-244,0,-244,5492,5492,,5492,5492,5492,,,5492,5492,5492,5492,KING CITY,45046,,5492,5492,5492,5492,5492,5492,5492.1857,,5492.186,5492,14503.0,PASAN,2646,,FAILURE,"KING CITY, MO",13753.21559,-33,,5492,,31821,T,1987,,0,,,6324.59681,BIF,"FIRST STATE BANK OF KING CITY, MISSOURI",0,1,,MO,,0,5492.0,,13834.55921,NM,1,0,2646,14503,0,1362
31821,32930,TAMPA,,FL,I,2,,69120,69120,35096,69120,33939,NCNB NB OF FLORIDA,,2/13/1987,PA,NM,,,21627.0,,69120,69120,69120,31777,,69120,69120,69120,69120,649436,,17561,45046,187142,na,83031,,187142.0,-12352,0,-12352,69120,69120,,69120,69120,69120,,,69120,69120,69120,69120,MANATEE COUNTY,45046,,69120,69120,69120,69120,69120,69120,69119.5585,,69119.559,69120,159572.0,PASNN,2647,11/26/1917,FAILURE,"MANATEE COUNTY, FL",157946.37308,-1734,,69120,,31821,T,1987,,0,,,48576.61625,BIF,THE COUNTY BANK,0,1,,FL,,0,69120.0,,148353.86932,NM,1,6168,2647,159572,0,1363
31821,116037,,,IL,I,2,132499,115677,115677,35247,115677,35004,,,2/13/1987,IDT,SB,,,31115.0,,115677,115677,115677,31777,,115677,115677,115677,115677,948670,,,45046,342279,na,84432,,342279.0,-72833,,-72833,115677,115677,,115677,115677,115677,129196,,115677,115677,115677,115677,ROCKFORD,45046,,115677,115677,115677,115677,115677,115677,115677.1759,,115677.1759,115677,339245.0,,7549,,FAILURE,"ROCKFORD, IL",0,0,,115677,,31835,T,1987,6407,0,,,0,FSLIC,LIFE SAVINGS OF AMERICA,0,1,,,,0,115677.0,,199498.69623,SB,3,882,7549,339245,,1364
32353,24493,,,OK,I,2,35757,40417,40417,36526,40417,36465,,,2/13/1987,PO,SL,MCP-C,32521,31913.0,8378,40417,40417,40417,31777,,40417,40417,40417,40417,915476,,,45046,104554,na,18926,,104554.0,-10533,,-10533,40417,40417,,40417,40417,40417,35757,,40417,40417,40417,40417,CHICKASHA,45046,,40417,40417,40417,40417,40417,40417,39545.619,,39695.79484,40417,87976.0,,7581,1/13/1900,FAILURE,"CHICKASHA, OK",0,0,,40417,,32353,T,1987,7597,0,,,0,FSLIC,"UNIVERSAL SA, FA",0,1,31821,,,0,40417.0,,41522.52177,SL,3,1768,7581,87976,,1365
31820,1802,ATOKA,,OK,I,2,,2483,2483,33086,2483,32660,ATOKA STATE BANK,,2/12/1987,PA,NM,,,18773.0,,2483,2483,2483,31777,,2483,2483,2483,2483,298553,,15510,45046,11622,na,2705,,11622.0,-887,0,-887,2483,2483,,2483,2483,2483,,,2483,2483,2483,2483,ATOKA,45046,,2483,2483,2483,2483,2483,2483,2482.8917,,2482.892,2483,12450.0,PASNN,2645,,FAILURE,"ATOKA, OK",12251.98938,0,,2483,,31820,T,1987,,0,,,9968.54997,BIF,FIRST CITY BANK OF ATOKA,0,1,,OK,,0,2483.0,,12561.52636,NM,1,0,2645,12450,0,1359
31820,4550,,,TX,I,2,,3712,3712,35034,3712,34759,,,2/12/1987,PO,N,,,24039.0,,3712,3712,3712,31777,,3712,3712,3712,3712,507059,,,45046,8644,na,2953,,8644.0,-228,0,-228,3712,3712,,3712,3712,3712,,,3712,3712,3712,3712,MIDLAND,45046,,3712,3712,3712,3712,3712,3712,3711.8916,,3711.892,3712,8813.0,PONNN,5809,,FAILURE,"MIDLAND, TX",7274.29962,0,,3712,,31820,T,1987,,0,,,0,BIF,SECURITY NATIONAL BANK,0,1,,,,0,3712.0,,7360.53828,N,1,139,5809,8813,0,1360
31820,6734,,,TX,I,2,,4904,4904,33786,4904,33086,,,2/12/1987,PO,N,,,25193.0,,4904,4904,4904,31777,,4904,4904,4904,4904,362762,,,45046,13632,na,4773,,13632.0,51,0,51,4904,4904,,4904,4904,4904,,,4904,4904,4904,4904,LIVE OAK,45046,,4904,4904,4904,4904,4904,4904,4903.6116,,4903.612,4904,12392.0,PONNN,5810,,FAILURE,"LIVE OAK, TX",-19.17503,0,,4904,,31820,T,1987,,0,,,0,BIF,FEDERATED NATIONAL BANK,0,1,,,,0,4904.0,,11276.05484,N,1,216,5810,12392,0,1361
31819,1595,SEILING,,OK,I,2,,2407,2407,33086,2407,32660,FIRST NB OF SEILING,,2/11/1987,PA,NM,,,24056.0,,2407,2407,2407,31777,,2407,2407,2407,2407,248651,,4193,45046,5144,na,1910,,5144.0,-321,0,-321,2407,2407,,2407,2407,2407,,,2407,2407,2407,2407,SEILING,45046,,2407,2407,2407,2407,2407,2407,2406.9834,,2406.983,2407,5373.0,PASNN,2644,1/11/1900,FAILURE,"SEILING, OK",5447.47041,-101,,2407,,31819,T,1987,,0,,,3144.09959,BIF,COMMUNITY BANK,0,1,,OK,,0,2407.0,,5219.9261,NM,1,0,2644,5373,0,1358
31813,3983,REINBECK,,IA,I,2,,1511,1511,32690,1511,32448,LINCOLN SAVINGS BANK,,2/5/1987,PA,NM,,,10496.0,,1511,1511,1511,31777,,1511,1511,1511,1511,850643,,14207,45046,17353,na,1558,,17353.0,155,0,155,1511,1511,,1511,1511,1511,,,1511,1511,1511,1511,ALLISON,45046,,1511,1511,1511,1511,1511,1511,1510.954,,1510.954,1511,16993.0,PASAN,2643,1/12/1900,FAILURE,"ALLISON, IA",16532.84227,0,,1511,,31813,T,1987,,0,,,12326.39765,BIF,STATE BANK OF ALLISON,0,1,,IA,,0,1511.0,,17069.07603,NM,1,58,2643,16993,0,1354
31813,28609,WICHITA,,KS,I,2,,20129,20129,34486,20129,34001,UNION BOULEVARD NB,,2/5/1987,PA,NM,,,17267.0,,20129,20129,20129,31777,,20129,20129,20129,20129,371250,,26894,45046,102271,na,28027,,102271.0,5782,0,5782,20129,20129,,20129,20129,20129,,,20129,20129,20129,20129,WICHITA,45046,,20129,20129,20129,20129,20129,20129,20128.6654,,20128.665,20129,89631.0,PASNN,2642,,FAILURE,"WICHITA, KS",81553.7216,-464,,20129,,31813,T,1987,,0,,,46249.07806,BIF,BOULEVARD STATE BANK,0,1,,KS,,0,20129.0,,95946.83624,NM,1,-1945,2642,89631,0,1355
31813,7403,DENVER,,CO,I,2,,3644,3644,33909,3644,33725,WOMENS BANK N A,,2/5/1987,IDT,N,,,24274.0,,3644,3644,3644,31777,,3644,3644,3644,3644,231055,,22683,45046,8724,na,3422,,8724.0,-699,0,-699,3644,3644,,3644,3644,3644,,,3644,3644,3644,3644,DENVER,45046,,3644,3644,3644,3644,3644,3644,3644.2515,,3644.252,3644,9377.0,DPNNN,5806,,FAILURE,"DENVER, CO",8850.49037,0,,3644,,31813,T,1987,,0,,,0,BIF,MARKET NATIONAL BANK,0,1,,CO,,0,3644.0,,8306.79999,N,1,182,5806,9377,0,1356
31813,5940,,,TX,I,2,,5049,5049,33329,5049,32905,,,2/5/1987,PO,N,,,24709.0,,5049,5049,5049,31777,,5049,5049,5049,5049,526256,,,45046,11380,na,5051,,11380.0,-500,0,-500,5049,5049,,5049,5049,5049,,,5049,5049,5049,5049,DALLAS,45046,,5049,5049,5049,5049,5049,5049,5049.4955,,5049.496,5049,11780.0,PONNA,5805,8/4/1900,FAILURE,"DALLAS, TX",10799.03069,0,,5049,,31813,T,1987,,0,,,0,BIF,SUNBELT NATIONAL BANK,0,1,,,,0,5049.0,,10986.84399,N,1,274,5805,11780,0,1357
31806,9694,LAFAYETTE,,IN,I,1,,7767,7767,33786,7767,33543,LAFAYETTE NATIONAL BANK,,1/29/1987,PA,N,,,4372.0,,7767,7767,7767,31685,,7767,7767,7767,7767,1014648,,14434,45046,34717,na,9629,,34717.0,-98,0,-98,7767,7767,,7767,7767,7767,,,7767,7767,7767,7767,REMINGTON,45046,,7767,7767,7767,7767,7767,7767,7767.4529,,7767.453,7767,33499.0,PANAN,2638,3/5/1900,FAILURE,"REMINGTON, IN",33572.52503,-1067,,7767,,31806,T,1987,,0,,,23388.52344,BIF,THE FARMERS NATIONAL BANK OF REMINGTON,0,1,,IN,,0,7767.0,,34478.73745,N,1,0,2638,33499,0,1348
31806,1150,CRYSTAL CITY,,TX,I,1,,1618,1618,33086,1618,32509,ZAVALA COUNTY BANK,,1/29/1987,PA,NM,,,8444.0,,1618,1618,1618,31777,,1618,1618,1618,1618,1000650,,15105,45046,5695,na,1754,,5695.0,222,0,222,1618,1618,,1618,1618,1618,,,1618,1618,1618,1618,LA PRYOR,45046,,1618,1618,1618,1618,1618,1618,1617.8372,,1617.837,1618,5444.0,PASAN,2641,2/26/1900,FAILURE,"LA PRYOR, TX",5031.05249,-110,,1618,,31806,T,1987,,0,,,3328.45717,BIF,THE LA PRYOR STATE BANK,0,1,,TX,,0,1618.0,,5387.03537,NM,1,0,2641,5444,0,1349
31806,4305,,,MO,I,1,,1499,1499,32721,1499,32448,,,1/29/1987,PO,NM,,,15143.0,,1499,1499,1499,31777,,1499,1499,1499,1499,331357,,,45046,5915,na,1467,,5915.0,77,0,77,1499,1499,,1499,1499,1499,,,1499,1499,1499,1499,PATTONBURG,45046,,1499,1499,1499,1499,1499,1499,1499.21,,1499.21,1499,5779.0,POSAN,6798,,FAILURE,"PATTONBURG, MO",5621.43755,0,,1499,,31806,T,1987,,0,,,0,BIF,FIRST STATE BANK OF PATTONSBURG,0,1,,,,0,1499.0,,5771.91862,NM,1,0,6798,5779,0,1350
31806,6746,MCALESTER,,OK,I,1,,5147,5147,33725,5147,33178,BANK NATIONAL ASSN,,1/29/1987,PA,NM,,,19522.0,,5147,5147,5147,31777,,5147,5147,5147,5147,351159,,4146,45046,20176,na,5659,,20176.0,221,0,221,5147,5147,,5147,5147,5147,,,5147,5147,5147,5147,HOLDENVILLE,45046,,5147,5147,5147,5147,5147,5147,5146.5215,,5146.522,5147,18791.0,PASNN,2637,1/0/1900,FAILURE,"HOLDENVILLE, OK",19777.11788,0,,5147,,31806,T,1987,,0,,,11634.14646,BIF,PEOPLES BANK & TRUST COMPANY,0,1,,OK,,0,5147.0,,19051.88979,NM,1,3,2637,18791,0,1351
31806,17827,HOUSTON,,TX,I,1,,13871,13871,35096,13871,34912,TEXAS COMMERCE BANK NA,,1/29/1987,PA,N,,,20694.0,,13871,13871,13871,31777,,13871,13871,13871,13871,169961,,3263,45046,48494,na,19626,,48494.0,-111,0,-111,13871,13871,,13871,13871,13871,,,13871,13871,13871,13871,THE WOODLANDS,45046,,13871,13871,13871,13871,13871,13871,13871.3192,,13871.319,13871,47634.0,PANNN,2640,,FAILURE,"THE WOODLANDS, TX",43553.05421,-603,,13871,,31806,T,1987,,0,,,24149.63669,BIF,"MONTGOMERY COUNTY BANK, N.A.",0,1,,TX,,0,13871.0,,46410.57138,N,1,304,2640,47634,0,1352
31806,5972,HOUSTON,,TX,I,1,,7540,7540,34790,7540,33359,JERSEY VILLAGE BANK,,1/29/1987,PA,N,,,25633.0,,7540,7540,7540,31777,,7540,7540,7540,7540,109958,,21726,45046,26593,na,7339,,26593.0,365,0,365,7540,7540,,7540,7540,7540,,,7540,7540,7540,7540,BEAR CREEK,45046,,7540,7540,7540,7540,7540,7540,7539.5895,,7539.59,7540,25970.0,PANNN,2639,12/12/1900,FAILURE,"BEAR CREEK, TX",24185.22933,-30,,7540,,31806,T,1987,,0,,,19089.14761,BIF,BEAR CREEK NATIONAL BANK,0,1,,TX,,0,7540.0,,25075.37312,N,1,139,2639,25970,0,1353
31800,23983,WORCESTER,,MA,I,1,,18654,18654,34455,18654,34151,WORCESTER CNTY INST FOR,,1/23/1987,IDT,N,,,2609.0,,18654,18654,18654,31685,,18654,18654,18654,18654,677309,,17660,45046,60731,na,86929,,60731.0,3272,0,3272,18654,18654,,18654,18654,18654,,,18654,18654,18654,18654,MARLBOROUGH,45046,,18654,18654,18654,18654,18654,18654,18654.3384,,18654.338,18654,55881.0,DPNNN,5795,,FAILURE,"MARLBOROUGH, MA",49104.88284,0,,18654,,31800,T,1987,,0,,,0,BIF,THE FIRST NATIONAL BANK OF MARLBOROUGH,0,1,,MA,,0,18654.0,,59458.00768,N,1,51259,5795,55881,0,1345
31800,16771,LOS ANGELES,,CA,I,1,,4082,4082,34669,4082,34151,SECURITY PACIFIC NB,,1/23/1987,IDT,NM,,,23282.0,,4082,4082,4082,31777,,4082,4082,4082,4082,284967,,3469,45046,23227,na,4255,,23227.0,103,0,103,4082,4082,,4082,4082,4082,,,4082,4082,4082,4082,BISHOP,45046,,4082,4082,4082,4082,4082,4082,4081.603,,4081.603,4082,22996.0,DTSNA,6796,,FAILURE,"BISHOP, CA",19685.54072,0,,4082,,31800,T,1987,,0,,,0,BIF,FIRST SIERRA BANK,0,1,,CA,,0,4082.0,,21064.48356,NM,1,-52,6796,22996,0,1346
32300,51463,,,CA,I,1,133219,98903,98903,35278,98903,35034,,,1/23/1987,PO,SL,MCP-C,32519,32176.0,8375,98903,98903,98903,31777,,98903,98903,98903,98903,681771,,,45046,220304,na,25558,,220304.0,-12677,,-12677,98903,98903,,98903,98903,98903,133219,,98903,98903,98903,98903,SANTA ANNA,45046,,98903,98903,98903,98903,98903,98903,98903.363,,98903.36304,98903,220504.0,,7577,,FAILURE,"SANTA ANNA, CA",0,0,,98903,,32300,T,1987,7957,0,,,0,FSLIC,NORTH AMERICA  S&LA,0,1,31800,,,0,98903.0,,75241.97143,SL,3,82,7577,220504,,1347
31799,6258,FREDERICK,,OK,I,1,,10475,10475,34881,10475,34608,FIRST NATIONAL BANK&TRUS,,1/22/1987,IDT,N,,,14627.0,,10475,10475,10475,31777,,10475,10475,10475,10475,344656,,4100,45046,23821,na,11867,,23821.0,1149,0,1149,10475,10475,,10475,10475,10475,,,10475,10475,10475,10475,FREDERICK,45046,,10475,10475,10475,10475,10475,10475,10475.2005,,10475.201,10475,22368.0,DPNAN,5794,,FAILURE,"FREDERICK, OK",22218.36232,-664,,10475,,31799,T,1987,,0,,,12982.03117,BIF,NATIONAL BANK OF FREDERICK,0,1,,OK,,0,10475.0,,23204.34775,N,1,0,5794,22368,0,1344
31793,15464,,,OR,I,1,11131,11906,11906,34943,11906,34700,,,1/16/1987,PO,SL,,,28309.0,,11906,11906,11906,31777,,11906,11906,11906,11906,244877,,,45046,108213,na,8793,,108213.0,-12036,,-12036,11906,11906,,11906,11906,11906,11131,,11906,11906,11906,11906,ROSEBURG,45046,,11906,11906,11906,11906,11906,11906,11905.9,,11905.9,11906,88486.0,,7548,,FAILURE,"ROSEBURG, OR",0,0,,11906,,31793,T,1987,1342,0,,,0,FSLIC,UMPQUA S&LA,0,1,,,,0,11906.0,,24212.18791,SL,3,-28,7548,88486,,1341
31793,15063,,,TX,I,1,223759,269426,269426,36800,269426,36739,,,1/16/1987,IDT,SL,,,31169.0,,269426,269426,269426,31777,,269426,269426,269426,269426,637479,,,45046,204538,na,224940,,204538.0,-131875,,-131875,269426,269426,,269426,269426,269426,223716,,269426,269426,269426,269426,BURKBURNETT,45046,,269426,269426,269426,269426,269426,269426,269498.6168,,269589.0091,269412,74124.0,,7547,11/22/1900,FAILURE,"BURKBURNETT, TX",0,0,,269426,,31793,T,1987,6483,0,,,0,FSLIC,FIRST S&LA OF BURKBURNETT,0,1,,,,0,269426.0,,211821.40132,SL,3,28073,7547,74124,,1342
31793,0,WESLACO,,TX,,1,19939,160523,160523,,160523,,SAN ANTONIO FSB,,1/16/1987,A/A,SL,,,31598.0,,160523,160523,160523,31777,,160523,160523,160523,160523,436270,,32516,45046,103392,na,0,,103392.0,-15925,,-15925,158232,160523,8367,160523,160523,160523,,1701,160523,160523,160523,160523,WESLACO,,,160523,160523,160523,160523,160523,160523,160523,,160523,160523,116546.0,,1701,1/0/1900,ASSISTANCE,"WESLACO, TX",0,0,,160523,,,,1987,7237,0,,,0,FSLIC,MAGIC VALLEY S&LA,0,1,,TX,,1,160523.0,,0,SL,3,0,1701,116546,,1343
31792,3539,MAYSVILLE,,OK,I,1,,3749,3749,34669,3749,34243,FIRST NB OF MAYSVILLE,,1/15/1987,PA,N,,,4189.0,,3749,3749,3749,31777,,3749,3749,3749,3749,649856,,4144,45046,12827,na,3352,,12827.0,199,0,199,3749,3749,,3749,3749,3749,,,3749,3749,3749,3749,RUSH SPRINGS,45046,,3749,3749,3749,3749,3749,3749,3749.321,,3749.321,3749,12502.0,PANAN,2634,1/2/1900,FAILURE,"RUSH SPRINGS, OK",12022.19646,0,,3749,,31792,T,1987,,0,,,8441.40758,BIF,THE FIRST NATIONAL BANK OF RUSH SPRINGS,0,1,,OK,,0,3749.0,,12777.79285,N,1,-22,2634,12502,0,1337
31792,6010,CLARION,,IA,I,1,,3229,3229,33086,3229,32905,FIRST NB OF CLARION,,1/15/1987,PA,NM,,,17475.0,,3229,3229,3229,31777,,3229,3229,3229,3229,935045,,4437,45046,23230,na,4442,,23230.0,1088,0,1088,3229,3229,,3229,3229,3229,,,3229,3229,3229,3229,LATIMER,45046,,3229,3229,3229,3229,3229,3229,3228.806,,3228.806,3229,21988.0,PASAN,2633,1/1/1900,FAILURE,"LATIMER, IA",20916.10503,-15,,3229,,31792,T,1987,,0,,,13704.29793,BIF,LATIMER BANK & TRUST,0,1,,IA,,0,3229.0,,22091.14202,NM,1,9,2633,21988,0,1338
31792,3238,DENVER,,CO,I,1,,2959,2959,33055,2959,32599,CENTURY BANK&TRUST,,1/15/1987,PA,SM,,,23829.0,,2959,2959,2959,31685,,2959,2959,2959,2959,850858,,18387,45046,10125,na,2429,,10125.0,707,0,707,2959,2959,,2959,2959,2959,,,2959,2959,2959,2959,DENVER,45046,,2959,2959,2959,2959,2959,2959,2958.8948,,2958.895,2959,9347.0,PABNN,2635,3/3/1900,FAILURE,"DENVER, CO",8626.04373,-151,,2959,,31792,T,1987,,0,,,5310.57514,BIF,FIRST CHARTER BANK,0,1,,CO,,0,2959.0,,8576.28418,SM,1,30,2635,9347,0,1339
31792,4095,COLLINSVILLE,,OK,I,1,,4115,4115,33420,4115,32964,AMERICAN EXCHANGE BANK,,1/15/1987,PA,N,,,24423.0,,4115,4115,4115,31777,,4115,4115,4115,4115,318956,,427,45046,13988,na,4553,,13988.0,242,0,242,4115,4115,,4115,4115,4115,,,4115,4115,4115,4115,SKIATOOK,45046,,4115,4115,4115,4115,4115,4115,4114.9282,,4114.928,4115,13566.0,PANNN,2636,2/24/1900,FAILURE,"SKIATOOK, OK",12805.88666,0,,4115,,31792,T,1987,,0,,,9841.73073,BIF,THE FIRST NATIONAL BANK OF SKIATOOK,0,1,,OK,,0,4115.0,,13344.71568,N,1,37,2636,13566,0,1340
31786,4007,CANTON,,IL,I,1,,2475,2475,32660,2475,32509,NATIONAL BANK OF CANTON,,1/9/1987,PA,NM,,,12548.0,,2475,2475,2475,31685,,2475,2475,2475,2475,227432,,3612,45046,18275,na,2111,,18275.0,398,0,398,2475,2475,,2475,2475,2475,,,2475,2475,2475,2475,CUBA,45046,,2475,2475,2475,2475,2475,2475,2475.146,,2475.146,2475,17717.0,PASAN,2632,1/6/1900,FAILURE,"CUBA, IL",17513.46396,0,,2475,,31786,T,1987,,0,,,13708.1937,BIF,STATE BANK OF CUBA,0,1,,IL,,0,2475.0,,17549.20588,NM,1,0,2632,17717,0,1336
